ImageID,Shapley_value
00017158_042.png,3.4154429158661515e-05
00026625_006.png,1.553875881654676e-05
00011703_000.png,5.3855756050325e-06
00011331_001.png,-6.93407764629228e-06
00009940_000.png,6.880362889205571e-06
00003513_007.png,-0.00010971313167829067
00001145_002.png,4.0507380617782474e-05
00010131_005.png,2.9593895305879414e-05
00008802_001.png,2.4377159206778742e-05
00026580_001.png,5.579444405157119e-06
00011351_026.png,2.1621617634082213e-05
00026374_009.png,1.8798347809934057e-05
00025929_000.png,7.192649718490429e-06
00019894_022.png,1.1385242942196783e-05
00005653_009.png,1.4382062829554343e-07
00010590_003.png,-5.675555030393298e-07
00001562_001.png,1.6174732081708498e-05
00015241_003.png,2.654969648574479e-05
00027618_000.png,1.4211766938387882e-05
00004519_005.png,1.7178937923745252e-05
00005742_005.png,2.1462385120685212e-05
00023284_002.png,4.319102117733564e-06
00027194_001.png,1.0750753062893637e-05
00003428_002.png,-4.258819444658002e-06
00009475_000.png,7.340689535340061e-06
00019643_002.png,1.3944699276180472e-05
00025307_000.png,4.600206375471316e-05
00017169_000.png,1.1481156434456352e-05
00025124_009.png,1.4655510312877595e-05
00004823_000.png,5.092161700304132e-06
00016778_036.png,7.15440683052293e-06
00018996_000.png,1.2615480045496952e-05
00027982_003.png,1.1431560778873973e-05
00001515_000.png,-6.494879471574677e-06
00003718_000.png,5.643782969855238e-06
00027087_000.png,1.4444160115090199e-05
00017809_000.png,2.5180692318826914e-05
00012521_000.png,2.3506514480686747e-05
00022185_000.png,-1.0718294106482062e-05
00003068_001.png,7.611723958689254e-06
00019558_000.png,2.935805605375208e-05
00012796_002.png,1.6944091839832254e-05
00007060_007.png,2.2747261027689092e-05
00009219_001.png,1.4598130292142741e-05
00018656_002.png,4.692583388532512e-06
00002693_000.png,1.2245209290995263e-05
00015346_000.png,2.913687603722792e-05
00015915_005.png,-6.451988883782178e-05
00002055_006.png,6.605931048397906e-06
00016860_008.png,6.520770057250047e-06
00019205_001.png,2.3052842152537778e-05
00017070_003.png,2.1314690457074903e-05
00003867_005.png,1.690249155217316e-05
00015487_004.png,1.7690308595774695e-05
00006382_002.png,4.962148977938341e-06
00026415_000.png,5.0444400585547555e-06
00002169_000.png,5.893894467590144e-06
00012486_000.png,1.3027718523517251e-05
00011304_003.png,4.825680207432015e-06
00003041_000.png,4.190819709037896e-06
00007007_017.png,9.686737030278891e-06
00003292_001.png,-1.2640589375223499e-05
00005069_018.png,-1.214939629790024e-06
00003804_010.png,2.398290462224395e-06
00020669_000.png,5.13243030582089e-05
